醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,廠牌項目,快篩試劑截至目前結餘存貨數量,來源資料時間,備註
5932099285,達仁藥局,桃園市龍潭區北龍路２７０號,121.2176,24.86781,(03)4095166,羅氏家用新冠病毒抗原自我檢測套組,43,2022/05/09 08:09:02,5／8（日）停售，5／9（一）8:00~售完為止
5932099436,康熙藥局,桃園市龍潭區中正路１２８號,121.2164,24.86674,(03)4801508,羅氏家用新冠病毒抗原自我檢測套組,12,2022/05/09 08:09:02,快篩販賣時段：下午3點，周日公休
5932099623,中興藥師藥局,桃園市龍潭區中興路３９９號,121.2308,24.87293,(03)4091005,羅氏家用新冠病毒抗原自我檢測套組,93,2022/05/09 08:09:02,快篩販賣時間-早上9:15發號碼牌、9:30開始販售‧‧‧週六、日停售
5932100354,世新藥局,桃園市平鎮區廣泰路７５之２號,121.2052,24.94629,(03)4941234,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/09 08:09:02,實名制快篩周一至周五13:30販售
5932100390,現代藥局,桃園市平鎮區育達路９６、９８號１樓,121.207,24.95155,(03)4922716,羅氏家用新冠病毒抗原自我檢測套組,57,2022/05/09 08:09:02,早上八點發號票後立即購買
5932100603,安心藥局,桃園市平鎮區上海路１８８號,121.2065,24.91457,(03)4398799,羅氏家用新冠病毒抗原自我檢測套組,7,2022/05/09 08:09:02,無
5932100612,名康藥局,桃園市平鎮區金陵路二段７２號,121.2228,24.94162,(03)4577559,羅氏家用新冠病毒抗原自我檢測套組,35,2022/05/09 08:09:02,（若政府有配送快篩） 下午兩點開始販售，一人一卡，自備500元．（無發號碼牌）
5932100836,好的快藥局,桃園市平鎮區和平路１２３號１樓,121.2207,24.94728,(03)4574208,羅氏家用新冠病毒抗原自我檢測套組,67,2022/05/09 08:09:02,健保快篩販賣時段:早上08:10至售完（販售時間，依到貨時間，滾動式調整）
5932100925,譽達藥局,桃園市平鎮區育達路２４０號１樓,121.2072,24.95155,(03)4922990,羅氏家用新冠病毒抗原自我檢測套組,117,2022/05/09 08:09:02,快篩星期一到六下午三點開始，現場領取，口罩地圖不準，以現場門口公告為主（星期日無販售）
5932100952,家樂藥局,桃園市平鎮區中豐路山頂段２１號１樓,121.2121,24.90367,(03)4191468,羅氏家用新冠病毒抗原自我檢測套組,33,2022/05/09 08:09:02,周一至周六早上8點開始發放快篩（星期日早上9點），請依序排隊，一人限領一份並請準備好500避免找零，謝謝
5932100989,南勢長青藥師藥局,桃園市平鎮區中豐路南勢二段５３１號,121.2116,24.90828,(03)4030060,羅氏家用新冠病毒抗原自我檢測套組,56,2022/05/09 08:09:02,實名制快篩試劑，平日下午2:30過卡販售!
5932101137,平鎮延平藥局,桃園市平鎮區延平路二段４３０巷７９—１６號,121.206,24.94458,(03)4918187,羅氏家用新冠病毒抗原自我檢測套組,166,2022/05/09 08:09:02,周一~周六，下午1點~3點販售公費快篩，12:58發放號碼牌，每日30份，請自備500元，不找零
5932101191,譽達文化藥局,桃園市平鎮區文化街８巷２號１樓,121.2027,24.95667,(03)4919660,羅氏家用新冠病毒抗原自我檢測套組,79,2022/05/09 08:09:02,星期一至星期六.早上10點發放（無預先發放號碼牌）-現場排隊購買.需自備零錢不找零
5932108305,晨安藥局,桃園市平鎮區振興西路99號,121.214,24.94629,(03)4925202,羅氏家用新冠病毒抗原自我檢測套組,54,2022/05/09 08:09:02,販售時段:早上8:00..... 22:00販賣
5932108574,天健示範藥局,桃園市平鎮區文化街２５２號,121.2032,24.95127,(03)4937169,羅氏家用新冠病毒抗原自我檢測套組,72,2022/05/09 08:09:02,快篩實名制每天8點販售，七點發號碼牌
5932109955,優達藥局,桃園市平鎮區廣明路六六號,121.2139,24.9538,(03)4943488,羅氏家用新冠病毒抗原自我檢測套組,69,2022/05/09 08:09:02,早上8點至晚上9點
5932109973,新英藥局,桃園市平鎮區中豐路208號1樓,121.2163,24.94219,(03)4687729,羅氏家用新冠病毒抗原自我檢測套組,47,2022/05/09 08:09:02,快篩銷售時段:5月6日起每日早上8點15分開賣  週日晚上8點到9點 售完為止  祝大家平安健康
593210A103,瑞瑄社區大藥局,桃園市平鎮區中豐路南勢二段１６２號,121.2104,24.91523,(03)4396205,羅氏家用新冠病毒抗原自我檢測套組,13,2022/05/09 08:09:02,無
5932111240,新屋藥局,桃園市新屋區中華路２９４號,121.1069,24.97346,(03)4971008,羅氏家用新冠病毒抗原自我檢測套組,39,2022/05/09 08:09:02,實名制快篩販售時間: 早上8:00 ， 售完為止
5932120016,吉利藥師藥局,桃園市觀音區富源里新富路１７０５號,121.1326,24.99095,(03)4901701,羅氏家用新冠病毒抗原自我檢測套組,12,2022/05/09 08:09:02,口罩販賣時段：週一至週六早上7:30起，售完為止
5932120105,新惠安藥局,桃園市觀音區崙坪里忠愛路一段３３號,121.1672,24.99356,(03)4981650,羅氏家用新冠病毒抗原自我檢測套組,28,2022/05/09 08:09:02,口罩販賣時段：07:30至售完為止）
5932120114,廣福藥局,桃園市觀音區新坡里新生路４１號,121.1358,25.01381,(03)4984488,羅氏家用新冠病毒抗原自我檢測套組,46,2022/05/09 08:09:02,實名制快篩上午8點開始販售
5932120141,東尼藥局,桃園市觀音區觀音里中正路２２０號,121.0812,25.03472,(03)4734567,羅氏家用新冠病毒抗原自我檢測套組,67,2022/05/09 08:09:02,週一至週日早上7點開始發號碼牌，早上8點鐘至晚上8點鐘可以領取快篩
5932124345,甘泉藥局,桃園市觀音區中正路２４２號,121.0806,25.03511,(03)4738659,羅氏家用新冠病毒抗原自我檢測套組,45,2022/05/09 08:09:02,無
5932124381,日昇藥局,桃園市觀音區成功路一段７８１號,121.119,25.05221,(03)4834212,羅氏家用新冠病毒抗原自我檢測套組,2,2022/05/09 08:09:02,下午4點及晚上9點各販售39份快篩試劑
5932124390,合春藥局,桃園市觀音區新生路４６號,121.1359,25.01399,(03)4982300,羅氏家用新冠病毒抗原自我檢測套組,25,2022/05/09 08:09:02,實名制快篩早上8點開始販售 現場排隊購買
5933010064,明德藥局,新竹縣關西鎮中山路１８號,121.1778,24.79152,(03)5874335,羅氏家用新冠病毒抗原自我檢測套組,38,2022/05/09 08:09:02,無
5933010091,進安藥局,新竹縣關西鎮正義路１５號,121.1761,24.79111,(03)5872153,羅氏家用新冠病毒抗原自我檢測套組,76,2022/05/09 08:09:02,12:00-14:00休息（配合醫療院所）。
5933030011,健民藥局,新竹縣竹東鎮東寧路二段３１５號,121.0885,24.73595,(03)5952268,羅氏家用新冠病毒抗原自我檢測套組,52,2022/05/09 08:09:02,口罩販賣時段：08:00-21
5933030066,鄧藥局,新竹縣竹東鎮榮樂里大同路４３號,121.0882,24.73841,(03)5952908,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,快篩販售時間14:00起
5933030324,健通藥局,新竹縣竹東鎮東寧路三段１０１號一樓,121.0864,24.73901,(03)5947630,羅氏家用新冠病毒抗原自我檢測套組,43,2022/05/09 08:09:02,實名制快篩早上8點排隊過卡售完為止，請自備五百不找錢，週日無販售，謝謝
5933031741,國豐大藥局,新竹縣竹東鎮長春路三段６號,121.0847,24.73678,(03)5960360,羅氏家用新冠病毒抗原自我檢測套組,65,2022/05/09 08:09:02,無
5933031750,仁愛藥局,新竹縣竹東鎮商華街３３號,121.0882,24.73729,(03)5953458,羅氏家用新冠病毒抗原自我檢測套組,69,2022/05/09 08:09:02,星期日不定期營業。口罩販賣時段：星期一至六10:00-12:00
5933050317,林保郎藥師藥局,新竹縣竹北市光明一路３９２號,121.0124,24.83101,(03)5586879,羅氏家用新冠病毒抗原自我檢測套組,67,2022/05/09 08:09:02,營業時間正常，口罩早上8點到晚上8點，口罩照常發放
5933051958,良美藥局,新竹縣竹北市博愛街174號,121.0058,24.83243,(03)5520460,羅氏家用新冠病毒抗原自我檢測套組,24,2022/05/09 08:09:02,無
5933052044,禾松藥局,新竹縣竹北市勝利5路23號,121.0227,24.8247,(03)6577267,羅氏家用新冠病毒抗原自我檢測套組,74,2022/05/09 08:09:02,實名制快篩販賣週一至週六下午15:00開始販售（營業時間）
5933052731,欣欣藥局,新竹縣竹北市成功八路１００號,121.0168,24.81817,(03)6676287,羅氏家用新冠病毒抗原自我檢測套組,43,2022/05/09 08:09:02,快篩實名制，若正常到貨，早上8點開始販售。
5933052777,竹仁藥師藥局,新竹縣竹北市仁和街６號１樓,121.0124,24.83696,(03)5528947,羅氏家用新冠病毒抗原自我檢測套組,41,2022/05/09 08:09:02,快篩試劑／販售時間／以每日公告為主:星期一~星期日9:30~售完
5933052875,健樹藥局,新竹縣竹北市莊敬三路３９號１樓,121.0249,24.82242,(03)5505262,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,如期收到快篩時，每日早上10點開始販售，可追蹤啄木鳥耳鼻喉科臉書公告
5933052955,仁里藥局,新竹縣竹北市勝利二路１２５號,121.0278,24.82236,(03)6673878,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,實名制快篩販賣時段：星期一~日 上午10:00至售完為止
5933053167,育禾藥局,新竹縣竹北市莊敬南路１８６號,121.0195,24.8157,(03)6683255,羅氏家用新冠病毒抗原自我檢測套組,16,2022/05/09 08:09:02,因人力不足，快篩發放時間為14:00至14:30，逾時不候，敬請見諒！
5933053345,仁品藥局,新竹縣竹北市福興東路二段１２６號,121.0281,24.81475,(03)6579718,羅氏家用新冠病毒抗原自我檢測套組,64,2022/05/09 08:09:02,8:00-22:00
5933081447,彰懷藥局,新竹縣新豐鄉新興路75號1樓,120.9926,24.86639,(03)5572995,羅氏家用新冠病毒抗原自我檢測套組,124,2022/05/09 08:09:02,周一至星期日，每日早上八點開始販售，售完為止
5933081536,昌昌藥局,新竹縣新豐鄉新市路１９３號,120.9846,24.90465,(03)5598077,羅氏家用新冠病毒抗原自我檢測套組,76,2022/05/09 08:09:02,5／8（日）取得號碼牌者→隨時取貨。5／9（一）上午8:00開始發放號碼牌。
5934010077,華大藥局,宜蘭縣宜蘭市新民路６４號,121.7568,24.75682,(03)9356412,羅氏家用新冠病毒抗原自我檢測套組,75,2022/05/09 08:09:02,上午8點30分賣出
5934010228,中一藥局,宜蘭縣宜蘭市慈安路４１－３號,121.7623,24.75944,(03)9385962,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,星期一至星期六上午9:00開始販售快篩.售完為止
5934011958,栢心藥局,宜蘭縣宜蘭市宜興路１段１１１號,121.7561,24.7514,(03)9357277,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,週一~週六14:00發號碼牌，下午14:30開始販售.（週四下午17:30發號碼牌，18:00開賣）
5934011985,惠登藥師藥局,宜蘭縣宜蘭市復興路２８號,121.7555,24.75023,(03)9333718,羅氏家用新冠病毒抗原自我檢測套組,8,2022/05/09 08:09:02,星期一~六，早上7:45販售實名制快篩。現場排隊，售完為止。星期日休息。
5934012286,健康藥局,宜蘭縣宜蘭市光復路１４９號１樓、２樓,121.7524,24.75577,(03)9315088,羅氏家用新冠病毒抗原自我檢測套組,3,2022/05/09 08:09:02,平日7:40開始販售快篩試劑，假日8:10開始販售
5934012357,品康藥局,宜蘭縣宜蘭市中山路２段３１０號,121.754,24.74988,(03)9359320,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,快篩實名制:5／9販售時間為早上09:00。現場排隊，售完為止!
5934012419,熊貓健保藥局,宜蘭縣宜蘭市中山路３段１６９號１樓,121.753,24.75984,(03)9331335,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/09 08:09:02,5／7 快篩已售完。  星期一、五：下午14:30販賣；星期二三四六：上午10:00販賣。
5934020279,博善藥局,宜蘭縣羅東鎮和平路６８號,121.772,24.67532,(03)9577811,羅氏家用新冠病毒抗原自我檢測套組,52,2022/05/09 08:09:02,藥局星期日8~9點販賣快篩 （診所看診5／15、22）
5934021409,德芳藥局,宜蘭縣羅東鎮公正路２５６號,121.7662,24.6797,(03)9557166,羅氏家用新冠病毒抗原自我檢測套組,5,2022/05/09 08:09:02,公費快篩W1-5早上7:30開賣，週四9:00
5934021481,怡林藥局,宜蘭縣羅東鎮興東南路１７４號,121.7675,24.67243,(03)9541926,羅氏家用新冠病毒抗原自我檢測套組,61,2022/05/09 08:09:02,快篩試劑每天早上8點開賣.不發號碼牌現刷現買.售完為止.
5934021632,上華藥局,宜蘭縣羅東鎮復興路２段１５９號,121.7652,24.68876,(03)9557655,羅氏家用新冠病毒抗原自我檢測套組,44,2022/05/09 08:09:02,上午8；00開始販售實名制快篩.售完為止.
5934021794,倉前藥局,宜蘭縣羅東鎮公正里倉前路５７號１樓,121.7707,24.68046,(03)9571336,羅氏家用新冠病毒抗原自我檢測套組,132,2022/05/09 08:09:02,快篩販賣時間週一到週六8:00開始到售完
5934021883,潤康社區健保藥局,宜蘭縣羅東鎮公正路１６７之２號１樓,121.7682,24.67891,(03)9576271,羅氏家用新冠病毒抗原自我檢測套組,59,2022/05/09 08:09:02,固定周一至周六上午8點，依排隊順序開始販賣快篩試劑，售完為止。
5934021927,元氣藥局,宜蘭縣羅東鎮中正南路１９７之２號,121.7701,24.67258,(03)9541075,羅氏家用新冠病毒抗原自我檢測套組,37,2022/05/09 08:09:02,快篩試劑，每日7:40開賣，一天78份，售完為止
5934021954,家安藥局,宜蘭縣羅東鎮中正北路１７號,121.7719,24.6785,(03)9550295,羅氏家用新冠病毒抗原自我檢測套組,11,2022/05/09 08:09:02,星期一至五7:30，星期六8:00開賣快篩， 售完為止
5934021972,晨安藥局,宜蘭縣羅東鎮倉前路４０號,121.7701,24.68102,(03)9540633,羅氏家用新冠病毒抗原自我檢測套組,49,2022/05/09 08:09:02,快篩 周一8點-12點半 周二至周五 8點半-12點 15點-21點 ；周六 8點半-12點半
5934022013,康莊藥局,宜蘭縣羅東鎮康樂巷１號,121.7692,24.67309,(03)9553168,羅氏家用新冠病毒抗原自我檢測套組,41,2022/05/09 08:09:02,早上皆有營業；星期六下午晚上休息
5934022077,天一藥師藥局,宜蘭縣羅東鎮南昌街９５號１樓,121.7705,24.67232,(03)9541160,羅氏家用新冠病毒抗原自我檢測套組,61,2022/05/09 08:09:02,快篩開賣時間早上8點開始，排隊過卡售完為止，禮拜天公休
5934022157,哈哈藥局,宜蘭縣羅東鎮民生路１４１號１樓,121.765,24.67803,(03)9530258,羅氏家用新冠病毒抗原自我檢測套組,38,2022/05/09 08:09:02,星期一至六上午8:00開始銷售；星期日休息
5934031138,新豐藥局,宜蘭縣蘇澳鎮江夏路２６號,121.865,24.58267,(03)9962869,羅氏家用新冠病毒抗原自我檢測套組,42,2022/05/09 08:09:02,快篩販售時間 : 周一 ~ 周六上午 8:00 ， 售完為止
5934041161,頭城藥局,宜蘭縣頭城鎮開蘭路１３４號,121.8237,24.85796,(03)9770618,羅氏家用新冠病毒抗原自我檢測套組,70,2022/05/09 08:09:02,快篩試劑星期一至星期日早上8:00-12:00銷售  售完為止
5934050080,三華藥局,宜蘭縣礁溪鄉中山路２段２０２號,121.7745,24.82737,(03)9882857,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,健保快篩試紙-周一至周六早上8點10分販售，售完為止
5934081156,樂心藥局,宜蘭縣冬山鄉義成路３段５０２號,121.7682,24.66745,(03)9585950,羅氏家用新冠病毒抗原自我檢測套組,68,2022/05/09 08:09:02,每日08:00開賣，售完為止。星期日休息無販售，請勿來電詢問 感謝。
5934091081,五結健保藥局,宜蘭縣五結鄉五結路二段４３７號,121.7958,24.68437,(03)9503200,羅氏家用新冠病毒抗原自我檢測套組,40,2022/05/09 08:09:02,周一二四五六8點開賣，週三14點開賣
